product_id,sku,product_name,category,brand,unit_price,unit_cost,created_at,is_active,deleted_at
6618,SKU-NFTCYVU7TN,Pampa sports P0BK,sports,Pampa,148.23,94.91,2025-03-15T20:31:36,1,
6619,SKU-FH9V4GL5NL,Krypton books RC6F,books,Krypton,241.22,147.6,2024-09-05T23:12:28,1,
6620,SKU-UZ8B2NLVTP,Andes electronics SNB0,electronics,Andes,420.57,353.45,2025-10-20T22:28:49,1,
6621,SKU-C17IH1YYLW,Luna electronics 1R89,electronics,Luna,261.46,201.57,2024-01-26T01:14:38,1,
6622,SKU-SEOH972QC4,Andes sports ZRGP,sports,Andes,255.45,204.45,2025-10-19T13:38:33,1,
6623,SKU-KAEU8IHGU8,Nova toys 1YN5,toys,Nova,470.82,297.32,2025-07-14T12:24:19,1,
6624,SKU-0FR53GRY1Q,Nova office RKVR,office,Nova,355.84,260.28,2025-03-28T21:12:11,1,
6625,SKU-ZZG1XVZGK2,Mares grocery VLJ1,grocery,Mares,130.69,78.39,2025-05-13T17:22:24,1,
6626,SKU-U0PGYPC00O,Aurea sports YWBZ,sports,Aurea,383.24,213.41,2024-10-22T06:12:43,1,
6627,SKU-ERKMET2WRB,Senda home TZAB,home,Senda,108.83,67.17,2026-01-25T13:57:12,1,
6628,SKU-2NI8TRS7Z2,Luna office MA7Y,office,Luna,111.16,54.57,2023-02-15T13:34:24,1,
6629,SKU-NYL1KDZ7YH,Nexo grocery DNV1,grocery,Nexo,184.97,107.7,2024-08-30T12:12:23,1,
6630,SKU-KGIWTCIJR5,Pampa office MFLD,office,Pampa,290.85,246.06,2024-08-31T00:43:55,1,
6631,SKU-EMRBK22WCI,Luna office TUON,office,Luna,262.34,173.72,2024-11-12T05:37:58,1,
6632,SKU-QJQ8CP73NE,Aurea sports 7UO6,sports,Aurea,369.37,303.44,2023-06-14T23:32:55,1,
6633,SKU-WL01BATVXH,Senda fashion 8R93,fashion,Senda,311.59,210.21,2023-02-08T12:14:54,1,
6634,SKU-8R0DFJ0T2H,Mares books 5CPI,books,Mares,326.38,174.78,2024-07-07T21:56:28,1,
6635,SKU-S72SBBWRGP,Andes home E1PC,home,Andes,113.38,47.88,2025-01-30T03:45:16,1,
6636,SKU-CY86QO2APF,Andes beauty MBTH,beauty,Andes,306.22,201.32,2023-01-07T15:20:31,1,
6637,SKU-2ETMGXEVVS,Mares electronics 4YL3,electronics,Mares,391.16,228.43,2024-02-27T17:23:43,1,
6638,SKU-59UTWZ3YR8,Luna home SIH1,home,Luna,25.9,14.5,2025-06-07T18:34:27,1,
6639,SKU-KSP8FFRUHQ,Krypton books CACE,books,Krypton,352.25,200.13,2025-05-29T16:18:36,1,
6640,SKU-FG8I44IZHC,Nexo toys WWA9,toys,Nexo,356.72,168.02,2025-11-06T05:57:25,1,
6641,SKU-2HWEOCPGMR,Krypton office TPMZ,office,Krypton,124.51,59.83,2025-12-02T05:33:19,1,
6642,SKU-BOOTKTZTBS,Orion grocery 0JG6,grocery,Orion,251.58,186.04,2024-07-20T21:19:43,1,
6643,SKU-ZKMUMFBDDB,Andes toys WR7P,toys,Andes,9.51,7.44,2024-10-09T07:11:11,1,
6644,SKU-CACI0JRUH2,Nova electronics MTUC,electronics,Nova,181.91,150.66,2023-10-27T06:42:52,1,
6645,SKU-41JGXBGJ72,Nova sports LHIO,sports,Nova,472.55,334.9,2025-11-19T15:31:46,1,
6646,SKU-Q5FJCQKU55,Senda office 48AI,office,Senda,185.7,143.83,2024-04-07T18:00:28,1,
6647,SKU-67ORV8MLUI,Andes grocery P12R,grocery,Andes,487.67,249.92,2023-02-28T14:09:53,1,
6648,SKU-RX2MWCPKCO,Senda home FY9Z,home,Senda,425.45,241.06,2023-10-09T16:46:52,1,
6649,SKU-VO1HAK3JA7,Aurea books ZCPM,books,Aurea,373.74,291.3,2024-06-15T04:19:46,1,
6650,SKU-UAE5AKNQVX,Nova sports NR8H,sports,Nova,236.18,125.43,2023-02-20T12:59:02,1,
6651,SKU-9F9JGWI3HS,Mares sports H6TL,sports,Mares,308.82,201.5,2025-12-26T15:15:57,1,
6652,SKU-OKV4N5KNOG,Senda automotive DMWW,automotive,Senda,285.85,119.13,2025-02-20T01:19:27,1,
6653,SKU-18BJ1S6993,Pampa office GLGJ,office,Pampa,191.79,101.25,2024-08-23T23:42:11,1,
6654,SKU-DLAR29U4KI,Orion office PKFV,office,Orion,122.84,87.67,2026-02-05T08:36:33,1,
6655,SKU-8H79FU7J8V,Senda automotive TFQO,automotive,Senda,111.38,70.06,2024-05-20T08:55:20,1,
6656,SKU-FMPEUYJ1ES,Andes sports 6LBQ,sports,Andes,36.06,15.15,2024-02-23T04:09:36,1,
6657,SKU-MBU9G19AQL,Andes sports 3G99,sports,Andes,131.72,108.53,2023-06-20T06:21:57,1,
6658,SKU-W5A8B3M4EG,Aurea sports 14PT,sports,Aurea,139.49,118.04,2023-05-08T14:14:07,1,
6659,SKU-5JZB2NOUKR,Krypton automotive I5YE,automotive,Krypton,417.07,327.34,2025-12-15T14:35:54,1,
6660,SKU-AWSC6XZ6RJ,Nexo toys OOQY,toys,Nexo,220.11,149.48,2023-09-27T17:39:27,1,
6661,SKU-KM0X391U1W,Pampa sports 20Z7,sports,Pampa,302.08,187.59,2024-02-16T19:32:57,1,
6662,SKU-1LEQ5FSSWH,Mares beauty QVDW,beauty,Mares,103.9,43.76,2023-03-09T19:16:36,1,
6663,SKU-1AC0ZNKI0T,Mares toys UXG8,toys,Mares,453.55,240.23,2023-03-27T00:13:52,1,
6664,SKU-SFUYHR13YC,Nova home 1FHJ,home,Nova,422.41,255.75,2023-01-15T17:22:24,1,
6665,SKU-HHAYBNAZ40,Mares toys ZREB,toys,Mares,76.04,60.11,2023-02-01T09:27:08,1,
6666,SKU-63K7TQJNGJ,Orion sports 2PDV,sports,Orion,478.68,232.24,2025-02-04T02:43:38,1,
6667,SKU-3LVHU4SDN7,Senda fashion 9Z7T,fashion,Senda,249.19,130.58,2024-05-01T10:38:25,1,
6668,SKU-KPZEGW2Y9Z,Luna electronics 1C9E,electronics,Luna,421.4,210.64,2026-02-02T09:37:41,1,
6669,SKU-7WS1QHTDQT,Senda grocery YA24,grocery,Senda,122.49,57.11,2024-09-03T04:44:22,1,
6670,SKU-KFHZTQJB6X,Mares office EAD1,office,Mares,371.86,246.97,2024-10-26T06:24:29,1,
6671,SKU-9J0ECCI4HL,Senda books T3GR,books,Senda,102.16,46.04,2026-01-12T01:31:17,1,
6672,SKU-8WQ9Q5UJ6F,Mares grocery YBM1,grocery,Mares,456.43,226.83,2025-10-30T20:15:32,1,
6673,SKU-89HYG40VVD,Pampa books BN72,books,Pampa,402.31,307.23,2025-04-15T04:49:59,1,
6674,SKU-WUKY5IVD54,Luna beauty WE1Y,beauty,Luna,234.08,177.5,2025-10-13T02:43:28,1,
6675,SKU-ET4GG8OENI,Mares beauty UPRK,beauty,Mares,237.61,147.42,2025-05-10T05:01:54,1,
6676,SKU-VZA75T1ORS,Luna beauty DKY5,beauty,Luna,466.92,286.89,2024-01-28T23:22:14,1,
6677,SKU-ZE2S7KBFGZ,Krypton books MUUP,books,Krypton,139.78,103.83,2025-10-07T20:10:32,1,
6678,SKU-FJXDXVMA1F,Nova home AJ6U,home,Nova,25.85,17.37,2024-01-25T23:40:25,1,
6679,SKU-6H5LM82H1O,Pampa toys TK87,toys,Pampa,144.18,111.52,2024-06-12T01:49:53,1,
6680,SKU-WRBI82WEFA,Mares office 8PXW,office,Mares,53.91,25.11,2023-07-13T18:25:55,1,
6681,SKU-GL5UXCEWFG,Senda beauty OFQW,beauty,Senda,36.49,16.29,2026-01-01T11:29:57,1,
6682,SKU-DVBQHG6W86,Andes home P4WM,home,Andes,421.19,198.68,2025-05-06T09:46:29,1,
6683,SKU-AWUGMRONEI,Aurea grocery 09M2,grocery,Aurea,459.65,375.61,2023-01-27T18:46:15,1,
6684,SKU-5924O0PDGE,Pampa toys 1UTJ,toys,Pampa,25.7,14.06,2023-06-04T10:00:28,1,
6685,SKU-QMX77R0RFE,Aurea beauty L02M,beauty,Aurea,474.3,377.03,2025-01-21T23:02:12,1,
6686,SKU-BXHQHMKTM6,Nova fashion XQAI,fashion,Nova,17.59,12.42,2024-05-20T13:16:29,1,
6687,SKU-DYP6QWFUD2,Orion electronics 8CNL,electronics,Orion,131.11,53.44,2025-11-13T19:34:46,1,
6688,SKU-S9ISIU4YWW,Orion beauty HQM0,beauty,Orion,429.97,352.59,2025-08-26T12:47:41,1,
6689,SKU-NAZ8MB0RBN,Senda beauty KBSJ,beauty,Senda,340.52,267.78,2026-01-16T18:33:37,1,
6690,SKU-9RFRCKUJWP,Pampa books FUIA,books,Pampa,82.11,57.09,2023-12-13T20:55:27,1,
6691,SKU-LU6M5250WI,Senda electronics PNJ3,electronics,Senda,251.93,136.59,2024-03-28T14:25:24,1,
6692,SKU-14L3JHXCRH,Mares electronics Y41M,electronics,Mares,317.36,243.4,2025-03-02T18:01:52,1,
6693,SKU-3WYEN9DPXY,Aurea sports G4J2,sports,Aurea,112.7,77.41,2025-07-09T19:14:04,1,
6694,SKU-PAUXGHDYFU,Luna fashion VOAG,fashion,Luna,286.2,192.02,2024-04-01T21:15:47,1,
6695,SKU-PIXL8PUHKC,Aurea books UKHF,books,Aurea,143.24,103.97,2023-04-06T15:16:19,1,
6696,SKU-DSGVWUD40W,Luna automotive 4SHH,automotive,Luna,108.88,56.71,2023-04-01T07:24:57,1,
6697,SKU-W47WDZW605,Aurea books QLUN,books,Aurea,363.47,304.32,2025-06-12T09:04:07,1,
6698,SKU-QQ46JKD5S3,Luna office G2W9,office,Luna,448.81,228.3,2023-10-27T16:42:34,1,
6699,SKU-2HGYODIWNJ,Krypton beauty KMLM,beauty,Krypton,341.17,152.63,2023-12-14T23:21:30,1,
6700,SKU-BYE4LK32OV,Luna office 0OF8,office,Luna,269.23,155.33,2023-01-01T11:40:07,1,
6701,SKU-96MQ8ZWZIZ,Aurea sports 0VVU,sports,Aurea,63.89,38.93,2025-05-31T01:59:58,1,
6702,SKU-V22ST5YADL,Krypton electronics 856K,electronics,Krypton,231.75,153.79,2025-04-13T19:00:47,1,
6703,SKU-KQF5ZQORCX,Orion sports OE12,sports,Orion,395.45,325.06,2023-02-10T18:08:43,1,
6704,SKU-YHAY3YI50S,Krypton home 0WS2,home,Krypton,297.55,175.7,2023-01-05T13:40:00,1,
6705,SKU-EP1LN5NH33,Krypton office 4BMT,office,Krypton,262.3,186.62,2025-02-27T15:36:48,1,
6706,SKU-USH7VN4376,Aurea automotive I8O5,automotive,Aurea,132.35,109.57,2024-02-25T04:34:55,1,
6707,SKU-C7CGJHDUC3,Senda office 0HR2,office,Senda,212.87,175.67,2023-06-07T15:17:19,1,
6708,SKU-VO6A8JH1RR,Pampa fashion 0UDY,fashion,Pampa,210.32,138.24,2025-10-27T19:24:21,1,
6709,SKU-H70ORU321D,Nexo home PYSJ,home,Nexo,476.72,294.27,2025-12-02T18:53:37,1,
6710,SKU-TXVYI943JF,Orion automotive S8HW,automotive,Orion,343.29,271.1,2025-12-19T09:38:36,1,
6711,SKU-GNQOSHQC7C,Luna fashion B16I,fashion,Luna,366.86,282.12,2025-12-29T17:35:13,1,
6712,SKU-FP32OW00PB,Mares toys XIWL,toys,Mares,55.9,34.51,2024-02-29T13:24:10,1,
6713,SKU-Q1YHC9H7D6,Orion toys R66U,toys,Orion,244.53,111.25,2025-10-21T17:40:29,1,
6714,SKU-I1DSUNRW8F,Andes grocery 7XXJ,grocery,Andes,43.89,33.34,2025-06-10T01:23:31,1,
6715,SKU-YQYZ0KAH5X,Andes electronics DCP3,electronics,Andes,421.06,201.24,2025-02-03T09:43:58,1,
6716,SKU-DCSJED9JO9,Orion automotive 91QU,automotive,Orion,421.38,284.56,2023-12-13T06:26:22,1,
6717,SKU-ACWOFVZIIW,Nexo home 9OB0,home,Nexo,337.16,165.6,2023-08-04T19:58:42,1,
6718,SKU-6DTED6U92R,Aurea grocery EG70,grocery,Aurea,456.79,280.8,2025-04-12T05:04:44,1,
6719,SKU-5GV10EYMUD,Nova automotive E1HT,automotive,Nova,268.26,217.01,2024-09-07T22:51:56,1,
6720,SKU-ARILXGYYCZ,Orion books X0NB,books,Orion,72.74,37.68,2024-09-10T22:19:11,1,
6721,SKU-32AZZY5ZLK,Andes electronics 0X6Z,electronics,Andes,379.67,187.69,2023-12-25T23:36:58,1,
6722,SKU-3OKKC02QWI,Aurea fashion XQGL,fashion,Aurea,328.7,227.81,2024-03-27T12:04:58,1,
6723,SKU-QQ7DQP7YY5,Nova toys 4VC0,toys,Nova,157.7,125.64,2025-04-11T12:36:44,1,
6724,SKU-PSFN24HB1S,Orion sports QPTU,sports,Orion,82.39,43.71,2023-04-23T05:31:34,1,
6725,SKU-DGFBCT281H,Mares beauty FLJQ,beauty,Mares,294.7,134.59,2025-12-05T07:15:54,1,
6726,SKU-NL3FSOHW98,Krypton sports 1303,sports,Krypton,23.86,13.4,2023-04-24T01:04:58,1,
6727,SKU-EAEBTLVYFH,Mares sports PXZQ,sports,Mares,202.36,120.77,2025-05-25T01:03:11,1,
6728,SKU-3QRH6O26XJ,Mares home FZPN,home,Mares,352.74,261.27,2025-12-13T06:57:36,1,
6729,SKU-QOHV8D49NI,Orion toys 0K54,toys,Orion,308.87,169.62,2024-07-20T00:53:34,0,2025-09-20T00:53:34
6730,SKU-5IJOG9ECAZ,Aurea toys I42E,toys,Aurea,353.77,270.64,2024-05-27T09:26:51,1,
6731,SKU-QB4BNIRN3P,Krypton toys ADK4,toys,Krypton,185.04,93.03,2024-03-16T12:23:00,1,
6732,SKU-WXTH7Y36VQ,Nexo toys MGE6,toys,Nexo,49.55,39.83,2023-12-20T17:07:17,1,
6733,SKU-ED4TYOC8EL,Pampa automotive S36D,automotive,Pampa,319.27,252.91,2023-10-11T19:53:24,1,
6734,SKU-RCJS0KKOOF,Nexo automotive F34R,automotive,Nexo,374.54,297.94,2024-02-06T15:32:01,1,
6735,SKU-J4AU2JQ7KM,Krypton sports OKQ2,sports,Krypton,387.8,250.78,2024-04-12T12:59:15,1,
6736,SKU-3KWA4XA3CI,Mares grocery 9Y5U,grocery,Mares,447.76,361.22,2024-10-10T23:52:05,1,
6737,SKU-CRWHT9FCP2,Andes office JFZN,office,Andes,234.58,189.79,2024-02-10T00:21:19,1,
6738,SKU-UXLLRVRGLG,Nexo automotive PT7O,automotive,Nexo,221.15,131.99,2024-12-07T10:33:08,1,
6739,SKU-8C1DN8NA2A,Senda office X2BW,office,Senda,402.48,302.55,2025-10-20T02:11:01,1,
6740,SKU-OSOJB59RF2,Nexo books JNP6,books,Nexo,374.19,182.9,2024-08-10T05:45:51,1,
6741,SKU-X5Q4FJ6UG0,Nexo fashion KWJX,fashion,Nexo,173.92,141.45,2025-01-26T17:18:08,1,
6742,SKU-SNPRNXVWZA,Nexo toys 7HSD,toys,Nexo,171.2,79.67,2023-04-05T21:20:19,1,
6743,SKU-OB9MA7CRR2,Nexo grocery KVNT,grocery,Nexo,167.34,100.08,2024-02-25T02:31:09,1,
6744,SKU-ONPNV33BYH,Senda toys 9GCJ,toys,Senda,177.08,132.77,2024-10-29T13:49:39,1,
6745,SKU-7J84CHUELJ,Andes toys JAWQ,toys,Andes,453.64,297.41,2023-08-09T07:16:48,1,
6746,SKU-IBUQOD7XSI,Orion beauty Z0XH,beauty,Orion,311.1,154.45,2025-08-07T01:48:58,1,
6747,SKU-FL8GST3POR,Mares home 8J24,home,Mares,469.17,213.48,2025-09-06T14:56:40,1,
6748,SKU-UU4LT0Z343,Krypton home DSQD,home,Krypton,326.03,253.54,2024-08-28T11:49:11,1,
6749,SKU-1G8JK8Y0C3,Aurea electronics YVGS,electronics,Aurea,483.97,247.72,2023-02-09T21:07:58,1,
6750,SKU-S5RVFM1WZH,Andes fashion JQBU,fashion,Andes,465.42,386.28,2024-01-20T10:13:25,1,
6751,SKU-VNWEY8W6IK,Nova automotive R47V,automotive,Nova,242.5,155.37,2024-08-18T05:19:27,1,
6752,SKU-MF96EA7M5Q,Mares sports Y0K7,sports,Mares,324.95,214.57,2024-10-14T10:38:32,1,
6753,SKU-WWRADVO7U9,Orion books KUPV,books,Orion,377.58,162.97,2024-10-03T10:56:23,1,
6754,SKU-1OIDPGWE7W,Mares electronics 4M5E,electronics,Mares,66.04,54.19,2023-12-14T05:57:09,1,
6755,SKU-QN3WQL3A7R,Andes toys TGQ5,toys,Andes,414.05,189.63,2024-03-30T09:08:16,1,
6756,SKU-ZCUE9J61LF,Krypton home ZSU8,home,Krypton,128.96,81.64,2023-09-26T17:44:15,1,
6757,SKU-IA10GS6ZTS,Senda office IKHR,office,Senda,93.45,41.36,2025-10-03T04:03:42,1,
6758,SKU-16XDGT6K2U,Mares automotive S86D,automotive,Mares,427.38,292.63,2025-11-27T00:57:44,1,
6759,SKU-M2S3AO1MM0,Andes grocery R3VN,grocery,Andes,140.55,63.0,2024-12-28T00:11:11,1,
6760,SKU-ZEL4WWPIFI,Senda fashion IDHR,fashion,Senda,246.98,147.67,2025-08-01T17:54:47,1,
6761,SKU-QI0N685YI4,Senda books HW6R,books,Senda,469.63,370.57,2025-05-18T12:43:08,1,
6762,SKU-CFRWHEWEB9,Nova electronics 5MLG,electronics,Nova,241.62,126.89,2023-04-13T04:59:43,1,
6763,SKU-YWTX7NAC69,Mares sports 2KED,sports,Mares,248.56,187.21,2024-06-24T08:23:01,1,
6764,SKU-1Z5WXMYN56,Aurea office MFTD,office,Aurea,406.8,286.97,2023-08-31T10:02:21,1,
6765,SKU-HWIMMSCJZK,Senda toys DCUL,toys,Senda,480.22,399.59,2025-05-04T02:24:19,1,
6766,SKU-5BUB0KLNZQ,Luna home RA9T,home,Luna,299.67,130.39,2025-03-10T05:13:11,1,
6767,SKU-6NMHLBW9MI,Orion automotive 9XBT,automotive,Orion,40.04,30.52,2023-09-20T18:33:20,1,
6768,SKU-43R43E6BIZ,Senda beauty 4UN4,beauty,Senda,53.55,31.1,2024-10-18T15:01:50,1,
6769,SKU-HYBWGGHEM4,Nova toys GWWE,toys,Nova,464.9,356.16,2024-10-23T20:21:45,1,
6770,SKU-UG1D3HAS1C,Senda beauty 55GT,beauty,Senda,246.15,167.12,2024-10-27T16:25:10,1,
6771,SKU-M32DTHTY6G,Orion electronics O40H,electronics,Orion,74.16,46.48,2024-08-24T12:37:43,1,
6772,SKU-5VZ2YY7CC9,Pampa fashion EOL8,fashion,Pampa,247.44,129.31,2023-01-04T04:25:44,1,
6773,SKU-JX3GQARJLV,Nexo books VJ6S,books,Nexo,292.42,166.52,2026-01-14T12:15:28,1,
6774,SKU-UT36ZOJTN0,Aurea books 9VVM,books,Aurea,278.36,224.37,2025-05-15T03:17:43,1,
6775,SKU-D1X812F959,Senda office 0XB9,office,Senda,209.81,132.2,2025-06-26T15:01:45,1,
6776,SKU-979CCMJIUE,Senda electronics 59MA,electronics,Senda,265.15,125.21,2023-10-15T14:10:05,1,
6777,SKU-0KVKK78BZQ,Andes grocery 2TZL,grocery,Andes,336.18,203.88,2025-12-07T19:32:29,1,
6778,SKU-XF5K0UWL4J,Nova home DTCH,home,Nova,393.88,164.31,2023-05-07T17:10:37,1,
6779,SKU-17WAQVRZHW,Nexo office 3R0L,office,Nexo,62.46,28.95,2023-07-31T16:57:55,1,
6780,SKU-J151FAULBM,Nova automotive UZTO,automotive,Nova,302.97,156.63,2025-05-15T00:27:27,1,
6781,SKU-LHTVAHFBJV,Luna office E7KS,office,Luna,327.74,204.01,2026-01-25T15:41:56,1,
6782,SKU-6K1FHMF4CZ,Nova toys BW0Q,toys,Nova,458.43,223.84,2025-05-07T11:54:24,1,
6783,SKU-DV684IXQ1C,Andes toys 0GYO,toys,Andes,402.88,258.93,2023-03-27T11:18:57,1,
6784,SKU-PZOZUJH59U,Nexo grocery OBU0,grocery,Nexo,343.61,213.69,2023-05-26T11:26:41,1,
6785,SKU-5XWFPWUYQW,Luna sports WAQL,sports,Luna,383.2,257.46,2023-09-27T07:36:35,1,
6786,SKU-CUJAQWZCIY,Orion automotive WDDO,automotive,Orion,19.03,8.1,2025-02-20T14:49:03,1,
6787,SKU-HVL2QNKB00,Mares books 8QEI,books,Mares,138.66,55.73,2023-10-14T12:57:22,1,
6788,SKU-OFU5X8IDIB,Krypton automotive R3QW,automotive,Krypton,410.1,240.51,2023-05-16T03:15:48,1,
6789,SKU-50A4IOMLKO,Andes grocery LMZ8,grocery,Andes,331.24,258.57,2024-07-25T20:08:18,1,
6790,SKU-1JV0ZH0SQ7,Nexo grocery 22P9,grocery,Nexo,338.73,169.08,2024-08-25T21:25:29,1,
6791,SKU-7FQSI6YRZ4,Aurea grocery M5AR,grocery,Aurea,106.33,60.3,2025-07-22T17:03:33,1,
6792,SKU-7OT3443LSC,Aurea toys K4ME,toys,Aurea,74.46,42.63,2024-06-29T06:27:28,1,
6793,SKU-KHT7QZOIQ1,Senda toys A9RD,toys,Senda,238.62,113.85,2023-08-11T05:34:21,1,
6794,SKU-OK4YBZOZCR,Aurea electronics UO1P,electronics,Aurea,126.78,71.98,2023-12-27T23:35:35,1,
6795,SKU-9MRSY90MZT,Nexo toys 2UIH,toys,Nexo,140.48,87.91,2025-02-18T17:20:44,1,
6796,SKU-D9YN4UQ9P5,Orion automotive TPD9,automotive,Orion,429.06,328.8,2023-07-24T09:12:45,1,
6797,SKU-F7UKZQO5FO,Krypton electronics CDK6,electronics,Krypton,299.3,151.42,2024-02-21T05:23:24,1,
6798,SKU-KX6IWF2LK0,Senda electronics WBM8,electronics,Senda,222.79,177.52,2024-07-14T06:45:10,1,
6799,SKU-9UZXHFC65Y,Orion electronics MXI2,electronics,Orion,203.1,99.25,2023-09-02T23:23:44,1,
6800,SKU-S1IPFBS6RW,Andes electronics L6H7,electronics,Andes,243.35,106.99,2024-09-18T15:01:29,1,
6801,SKU-9MQ4AIUSL0,Mares grocery BBJQ,grocery,Mares,332.57,174.52,2024-02-24T03:26:06,1,
6802,SKU-A24RF1PZP7,Aurea electronics 8VOH,electronics,Aurea,217.67,123.12,2025-01-03T14:15:37,1,
6803,SKU-HH8C11HHI8,Orion sports GLWC,sports,Orion,371.96,161.24,2025-03-08T05:04:57,1,
6804,SKU-S5FQPZERKX,Nexo grocery UACE,grocery,Nexo,227.1,115.29,2023-05-03T17:43:24,1,
6805,SKU-C0Y2EQ01CZ,Nexo sports U7B7,sports,Nexo,268.61,123.71,2025-09-27T14:56:18,1,
6806,SKU-ZIH5H5R0WF,Senda office G308,office,Senda,177.76,88.4,2024-05-03T16:54:17,1,
6807,SKU-HD61MAM6X2,Nova office 9GE8,office,Nova,333.24,266.54,2023-12-09T23:53:01,1,
6808,SKU-JW0BVYXRW6,Krypton home 99Q4,home,Krypton,72.09,58.67,2024-05-07T16:36:16,1,
6809,SKU-N8J3CLTWSC,Andes automotive Z8EN,automotive,Andes,280.17,197.33,2025-10-18T10:56:37,1,
6810,SKU-HG75KNVOH4,Krypton automotive 3095,automotive,Krypton,336.4,198.24,2025-02-01T23:46:31,1,
6811,SKU-R41S72ADW5,Andes office 13RQ,office,Andes,290.86,173.3,2025-11-19T04:28:50,1,
6812,SKU-RNTLNQ9VOT,Senda electronics YQFN,electronics,Senda,151.6,75.24,2025-05-24T00:50:08,1,
6813,SKU-DJED7UIL9J,Pampa automotive VFJU,automotive,Pampa,9.84,5.05,2023-01-16T02:24:23,1,
6814,SKU-3AA62GAHL2,Luna beauty LJF0,beauty,Luna,172.53,135.09,2026-01-31T01:55:19,1,
6815,SKU-5V0T23WFFB,Nexo toys Y8C6,toys,Nexo,255.24,178.19,2023-10-15T11:40:32,1,
6816,SKU-5O9FR6FHAQ,Luna books 983W,books,Luna,65.22,28.85,2025-07-09T18:35:03,1,
6817,SKU-OY71QCO911,Mares grocery SGQE,grocery,Mares,184.26,105.11,2024-01-29T09:01:44,1,
6818,SKU-DGCH6QPQK3,Krypton books XMTK,books,Krypton,497.51,326.46,2025-10-24T02:03:34,1,
6819,SKU-IOAYERM8LY,Andes beauty GARX,beauty,Andes,489.72,291.45,2023-09-28T20:18:55,1,
6820,SKU-T929MHPCKA,Krypton electronics G910,electronics,Krypton,192.42,116.16,2024-09-20T21:06:53,1,
6821,SKU-REHP0DLYRL,Andes electronics Z8Z4,electronics,Andes,311.69,194.18,2024-05-11T02:10:03,1,
6822,SKU-STXR7VN7ME,Nexo electronics ND59,electronics,Nexo,219.54,172.49,2023-08-14T09:03:17,1,
6823,SKU-8VNFF6OZZN,Krypton books 0IRT,books,Krypton,262.92,155.99,2023-10-15T14:52:07,1,
6824,SKU-YH3IQQRTH7,Andes home KBHE,home,Andes,274.75,219.34,2023-06-19T12:01:24,1,
6825,SKU-1WAB5S48OT,Aurea automotive 5S3G,automotive,Aurea,186.91,80.74,2023-08-15T09:48:26,1,
6826,SKU-NDZXP4CU8Y,Andes grocery POWP,grocery,Andes,102.46,53.59,2023-09-30T11:31:28,1,
6827,SKU-5FJVB24STG,Orion books KV7W,books,Orion,441.28,346.06,2023-02-19T12:43:08,1,
6828,SKU-NZ2WSYMML9,Pampa automotive OWQJ,automotive,Pampa,67.89,36.8,2023-10-22T23:01:23,1,
6829,SKU-BQX8ZT4OD5,Luna fashion CPSO,fashion,Luna,265.86,128.71,2024-02-20T09:25:14,1,
6830,SKU-VHASROP734,Senda sports E8PD,sports,Senda,366.78,211.74,2026-01-29T09:28:52,1,
6831,SKU-RGF1W40Q03,Mares grocery 3RGZ,grocery,Mares,411.58,260.54,2024-10-03T02:27:46,1,
6832,SKU-28LHLA4UQC,Krypton sports 4CM3,sports,Krypton,92.63,40.69,2026-01-20T04:33:44,1,
6833,SKU-D8OQK3S2HI,Mares automotive KTJV,automotive,Mares,188.94,101.16,2023-03-09T13:24:57,1,
6834,SKU-9B2QNOKAVX,Orion books XXDF,books,Orion,217.29,107.03,2025-06-30T03:35:50,1,
6835,SKU-M6WR429D4X,Orion grocery MO5K,grocery,Orion,374.01,160.29,2024-10-14T20:39:20,1,
6836,SKU-HHPSPY0NB4,Andes toys TUMS,toys,Andes,342.75,204.0,2024-07-10T17:53:20,1,
6837,SKU-2QCY3PAM2Z,Nova home QAGY,home,Nova,33.85,22.41,2024-06-21T04:02:51,1,
6838,SKU-HV5PQBYZG6,Krypton toys PLLZ,toys,Krypton,333.34,171.76,2025-08-08T08:33:45,1,
6839,SKU-ID4K161WDX,Andes automotive 16GM,automotive,Andes,163.69,118.29,2024-03-30T05:09:13,1,
6840,SKU-FKXJG8R2TI,Krypton office WMEW,office,Krypton,132.42,77.06,2024-09-25T05:56:38,1,
6841,SKU-XIQ29VJ4HJ,Luna office 3MDS,office,Luna,357.98,244.42,2025-07-30T16:13:11,1,
6842,SKU-5RWTOTVNWG,Luna automotive VS5J,automotive,Luna,96.27,55.98,2024-10-01T23:40:45,1,
6843,SKU-0G3M0EDOOH,Pampa automotive 7U50,automotive,Pampa,126.46,99.0,2023-04-17T17:48:45,1,
6844,SKU-IEVI6CFBHZ,Senda home ND9E,home,Senda,335.57,235.33,2023-01-11T20:40:39,1,
6845,SKU-7OVYN0UCYS,Krypton automotive DW0R,automotive,Krypton,75.75,35.5,2023-07-30T14:35:13,1,
6846,SKU-S877ON60HS,Pampa fashion R7C0,fashion,Pampa,225.6,167.26,2025-11-09T06:50:28,1,
6847,SKU-6RNSE4IZDO,Pampa electronics SUCZ,electronics,Pampa,447.88,295.73,2025-12-22T00:48:53,1,
6848,SKU-VVSNFP45YK,Mares grocery SURL,grocery,Mares,210.47,127.96,2024-12-07T09:55:17,1,
6849,SKU-8V3V5KM99I,Andes grocery ZHKU,grocery,Andes,127.35,79.33,2023-09-01T00:05:27,1,
